staSeq,locationName,locationDescription,locationType,ylat,xlong,sourceMapScale,horizCollectMethod,horizRefDatum,stateCd,munName,subBasin,adbSegID,hydroID,stationsCommentTxt,createDate,createUser,lastUpdateDate,lastUpdateUser,,
20353,Housatonic River,Main Stem by Hatch Brook Mouth,River/Stream,41.833343,-73.38286,0,Interpolation-Satellite,WGS84,CT,SHARON,6000,NULL,NULL,out side thermal refuge -temperature logger,12/10/2019 8:37,HagstromN,12/10/2019 8:37,HagstromN,,
15506,Hatch Brook,at Route 7,River/Stream,41.8334,-73.3834,24000,Interpolation-Map,NAD83,CT,SHARON,6000,CT6000-12_01,103006070,Initial Site Number=16223 or alias of =//site comments:fish community reference site- large quantity of sediment in stream upstream survey revealed no apparent source may be natural,6/30/2004 0:00,BeaucheneM,12/27/2021 17:18,BeckerM,,
17482,Housatonic River,'TURNIP ISLAND' - at turnip island which is mid channel across from Hatch brook confluence,River/Stream,41.8334,-73.3825,24000,Interpolation-Map,NAD83,CT,SHARON,6000,CT6000-00_06,103006071,Initial Site Number= or alias of =//site comments:add as fisheries hobos 2009 work,3/1/2010 0:00,BeaucheneM,12/21/2021 14:17,BeckerM,,
15092,Fenton River,upstream Old Turnpike Road,River/Stream,41.8335,-72.2429,24000,Interpolation-Map,NAD83,CT,MANSFIELD,3207,CT3207-00_01c,107002020,Initial Site Number=272 or alias of =781.03  11-003 (sampled DS road)//site comments:Naubesatuck Watershed Council. CT DEP in fall 2005 as follow-up to fenton drying by UCONN.,9/22/2003 0:00,BeaucheneM,10/5/2021 14:34,BeckerM,,
16630,East Branch Shepaug River,10 M US Allyn Rd,River/Stream,41.8336,-73.2803,24000,Unknown,NAD83,CT,GOSHEN,6700,CT6700-01_01,NULL,Initial Site Number=4135 or alias of =4135//site comments:Stream Survey Site,1/12/2009 0:00,BeaucheneM,12/27/2021 17:18,BeckerM,,
20371,Rickenback Brook,50m either side of Belding WMA yellow trail bridge,River/Stream,41.833611,-72.443056,0,Interpolation-Satellite,WGS84,CT,VERNON,4503,4503,106003459,Established 2019 as a new volunteer monitoring station,3/2/2020 9:59,LiK,10/5/2021 14:34,BeckerM,,
18910,Birdseye Brook  unnamed tributary to,at Toumey Road  15m north of lookout,River/Stream,41.834,-73.30361,0,Interpolation-Satellite,WGS84,CT,CORNWALL,6010,NULL,NULL,Dry stream record 08/03/2015 - likely intermittent/ephemeral stream,9/11/2015 12:18,LallyMe,9/11/2015 12:32,LallyMe,,
16035,Nickelmine Brook,upstream pothier Road,River/Stream,41.8342,-73.1786,24000,Interpolation-Map,NAD83,CT,TORRINGTON,6903,CT6903-00_02,NULL,Initial Site Number=1989 (1956a) or alias of =//site comments:site sampled per request of Don Mysling of inland fisheries for upstream of diversion.  Site is above prob mon site by 1/2 mile.  Same as old stream survey site.,10/5/2006 0:00,Unknown,3/12/2010 0:00,BeaucheneM,,
17189,White Brook,DS of Barrett ledge brook confluence,River/Stream,41.8342,-71.9339,24000,Unknown,NAD83,CT,POMFRET,3710,Needs,NULL,Initial Site Number=6057 or alias of =6057//site comments:Stream Survey Site,1/12/2009 0:00,BeaucheneM,12/21/2021 14:17,BeckerM,,
15623,Knowlton Pond,at deepest part of lake,Lake,41.8343,-72.1923,24000,Interpolation-Map,NAD83,CT,MANSFIELD,3206,CT3206-12-1-L1_01,NULL,Initial Site Number=1565 or alias of =//site comments:site established for lake probabilistic monitoring-2005,4/27/2005 0:00,Unknown,3/12/2010 0:00,BeaucheneM,,
17121,Torringford Brook,50 M US Behren's Rd Bridge,River/Stream,41.8345,-73.0408,24000,Unknown,NAD83,CT,NEW HARTFORD,4310,2/1/4310,NULL,Initial Site Number=55 or alias of =55//site comments:Stream Survey Site,1/12/2009 0:00,BeaucheneM,12/27/2021 17:18,BeckerM,,
17188,Whetstone Brook,Upstream of outfall of Crystal Pond,River/Stream,41.8347,-71.8544,24000,Unknown,NAD83,CT,KILLINGLY,3404,CT3404-00_01,NULL,Initial Site Number=6026 or alias of =6026//site comments:Stream Survey Site,1/12/2009 0:00,BeaucheneM,12/21/2021 14:17,BeckerM,,
18948,Stillwater Pond,Deepest part of lake near dam,Lake,41.83487,-73.14888,24000,Interpolation-Satellite,WGS84,CT,TORRINGTON,6904,CT6904-00-3-L1_01,NULL,2015 Lake survey; SWP-1 Deep hole at end near Dam. Boat Launch on Route 272.,10/23/2015 10:05,TokarzW,11/17/2021 18:20,BeckerM,,
14864,White Brook,behind Steak-Um Company,River/Stream,41.8349,-71.9324,24000,GPS-Unspecified,NAD83,CT,POMFRET,3710,NOSEG,NULL,Initial Site Number=CT 25-02 or alias of =//site comments:Site was selected by EPA wadeable probabalistic monitoring.  Site was dropped during shocking because it was not wadeable. Ekonk Brook 25-03 was the replacement.  Single grab sample collected for chemistry.,4/25/2002 0:00,BeaucheneM,3/12/2010 0:00,BeaucheneM,,
16830,Mason Brook,10 M US of fenton river,River/Stream,41.835,-72.2464,24000,Unknown,NAD83,CT,MANSFIELD,3207,Needs,NULL,Initial Site Number=6147 or alias of =6147//site comments:Stream Survey Site,1/12/2009 0:00,BeaucheneM,12/21/2021 14:17,BeckerM,,
16829,Mashentuck Brook,US of Valley Road,River/Stream,41.835,-71.8439,24000,Unknown,NAD83,CT,KILLINGLY,3404,CT3404-04,NULL,Initial Site Number=6061 or alias of =6061//site comments:Stream Survey Site,1/12/2009 0:00,BeaucheneM,12/21/2021 14:17,BeckerM,,
19727,Guinea Brook  Unnamed tributary to,Downstream of Tichnor Rd.,River/Stream Perennial,41.83505,-73.40932,0,Interpolation-Satellite,WGS84,CT,SHARON,6011,NULL,103006218,,6/16/2017 13:56,HumphreysM,10/5/2021 14:34,BeckerM,,
19103,Minister Brook,at Red Stone Drive,River/Stream,41.835145,-72.828294,0,Interpolation-Satellite,WGS84,CT,SIMSBURY,4300,NULL,NULL,Station created in 2016 to document low_dry flows,8/5/2016 7:31,BellucciC,8/5/2016 7:31,BellucciC,,
19613,Silvermine Brook,above Beaver Dam Brook confluence 500 m,River/Stream,41.835171,-72.075561,0,Interpolation-Satellite,WGS84,CT,EASTFORD,3200,NULL,NULL,IFD,4/26/2017 8:25,HagstromN,4/26/2017 8:25,HagstromN,,
17344,Beaver Dam Brook,at Kingsbury Road,River/Stream,41.8352,-72.0834,24000,Interpolation-Map,NAD83,CT,EASTFORD,3200,Needs,107002063,Initial Site Number= or alias of =//site comments:added for fisheries hobo project,12/15/2009 0:00,BeaucheneM,10/5/2021 14:34,BeckerM,,
16498,Beebe Brook,500 M DS Eastman's Pond,River/Stream,41.8353,-73.4786,24000,Unknown,NAD83,CT,SHARON,6302,Needs,103006063,Initial Site Number=4095 or alias of =4095//site comments:Stream Survey Site; Also old station 6125,1/12/2009 0:00,BeaucheneM,12/21/2021 14:17,BeckerM,,
19800,No Name Tributary to Gale Pond,Located near the intersection of Case Corner and Mountain Avenue,River/Stream,41.8353,-72.7698,0,Interpolation-Satellite,WGS84,CT,BLOOMFIELD,4404,NULL,106003313,The 50m sample started 20m in from the culvert and ended 70m upstream of the culvert. Large mouth  redfin pickerel  pumpkinseed  and bluegill were present.; Fish Sample Site,8/2/2017 15:57,EltzB,11/17/2021 18:20,BeckerM,,
20358,Housatonic River,Hatch Brook Refuge 10 m below delta,River/Stream,41.835363,-73.357749,0,Interpolation-Satellite,WGS84,CT,KENT,6000,NULL,NULL,Temp logger; in riflfled 10m below Hatch Refuge delta- river dominated flow,12/18/2019 9:13,HagstromN,11/17/2021 18:20,BeckerM,,
19158,Birdseye Brook,30m upstream Valley Road,River/Stream,41.835476,-73.328504,0,Interpolation-Satellite,WGS84,CT,CORNWALL,6010,6010-,103006113,Established 2016 as new stream temp site by HVA (VOLMON),9/28/2016 11:43,LallyMe,10/5/2021 14:34,BeckerM,,
18710,Whetstone Brook,Below Valley Road,River/Stream,41.835554,-71.867499,0,Interpolation-Satellite,WGS84,CT,KILLINGLY,3404,CT3404-00_01,109002854,temp logger; in Cat Hollow Park above pond,7/1/2014 11:07,HagstromN,11/17/2021 18:20,BeckerM,,
16675,Fox Brook,Upstream Rte 4 (Fox Hill Preserve),River/Stream,41.8356,-73.2155,24000,Unknown,NAD83,CT,GOSHEN,6705,Needs,103006101,Initial Site Number=4075 or alias of =4075//site comments:Stream Survey Site HVA RBV Site 2012 (below ped bridge within preserve),1/12/2009 0:00,BeaucheneM,12/21/2021 14:17,BeckerM,,
19900,Beamans Brook  No Name Tributary to,Wintonbury Avenue Crossing,River/Stream Intermittent,41.835987,-72.719317,0,Interpolation-Satellite,WGS84,CT,BLOOMFIELD,4404,NULL,106000268,This tributary was too overgrown and located on private property upstream and there was a swamp located downstream. It was unsampleable; however  redfin pickerel were observed swimming around on 8/11/2017.; Inland Fisheries Division. Fish Sample Site.,8/18/2017 15:55,EltzB,11/17/2021 18:20,BeckerM,,
19798,No Name Tributary to Gale Pond,Located off Penwood Road off Route 185,River/Stream Intermittent,41.836,-72.7803,0,Interpolation-Satellite,WGS84,CT,BLOOMFIELD,4404,NULL,106003482,The lower portion of the trib was dry.; Inland Fisheries Division. Fish Sample Site.,8/2/2017 15:53,EltzB,11/17/2021 18:20,BeckerM,,
18911,Birdseye Brook  unnamed tributary to,at Toumey Road  30m south of Tracey Road gate,River/Stream,41.83624,-73.29956,0,Interpolation-Satellite,WGS84,CT,CORNWALL,6010,NULL,NULL,Dry stream record 08/03/2015 - likely intermittent/ephemeral stream,9/11/2015 12:20,LallyMe,9/11/2015 12:32,LallyMe,,
19799,No Name Tributary to Gale Pond,Located off Gale Road,River/Stream Intermittent,41.8363,-72.7729,0,Interpolation-Satellite,WGS84,CT,BLOOMFIELD,4404,NULL,106003482,The trib was essentially dry and surrounded by thickets. There was not enough water to sample for fish.; Inland Fisheries Division. Fish Sample Site.,8/2/2017 15:55,EltzB,11/17/2021 18:20,BeckerM,,
15571,Cherry Brook,upstream Route 44,River/Stream,41.8365,-72.9295,24000,Interpolation-Map,NAD83,CT,CANTON,4309,CT4309-00_01,105001405,Initial Site Number=7-006 or alias of =//site comments:sampled by FRWA as part of RBV fall 2004  2010  2011  2012,10/18/2004 0:00,BeaucheneM,10/5/2021 14:34,BeckerM,,
18742,Tyler Lake,at town boat launch,Lake,41.8367,-73.26681,0,Interpolation-Satellite,WGS84,CT,GOSHEN,6701,NULL,NULL,,8/13/2014 7:53,AarrestadA,8/13/2014 7:54,AarrestadA,,
19794,Minister Brook,60m sample starting 70m downstream from the culvert off route 10 and ending 10m before the culvert,River/Stream,41.836907,-72.816985,0,Interpolation-Satellite,WGS84,CT,SIMSBURY,4300,NULL,105001402,Nice warmwater fish stream. Tessellated darter  white sucker  blacknose dace  pumpkinseed sunfish  fall fish  redfin pickerel  common carp  golden shiner  and large mouth were present in this 60m sample on 7/21/2017.; Inland Fisheries Division. Fish Sample Site,8/2/2017 15:45,EltzB,11/17/2021 18:20,BeckerM,,
18220,Halls Pond NLA2012,Site C NLA2012,Lake,41.837052,-72.112425,0,Interpolation-Satellite,WGS84,CT,EASTFORD,3200,NULL,NULL,Lake added for NLA 2012 in place of Peat Swamp Reservoir due to low water and access issues. Location of NLA2012 PHAB assessment for Site C. WT,7/23/2012 15:16,TokarzW,8/10/2012 11:44,TokarzW,,
16664,Fivemile River,50 M ds of RR bridge 700 m US Dayville Brook,River/Stream,41.837146,-71.88528,24000,Unknown,NAD83,CT,KILLINGLY,3400,Needs,109002835,Initial Site Number=6163 or alias of =6163//site comments:Stream Survey Site; on Quinebaug Valley Community College Property,1/12/2009 0:00,BeaucheneM,12/21/2021 14:17,BeckerM,,
16513,Birdseye Brook,US bridge below ski area,River/Stream,41.8372,-73.3158,24000,Unknown,NAD83,CT,CORNWALL,6010,Needs,NULL,Initial Site Number=4060 or alias of =4060//site comments:Stream Survey Site,1/12/2009 0:00,BeaucheneM,12/21/2021 14:17,BeckerM,,
16230,Minister Brook,ds Latimer Lane intersection Rte 10,River/Stream,41.8372,-72.8165,24000,Interpolation-Map,NAD83,CT,SIMSBURY,4300,CT4300-32,NULL,Initial Site Number=MS-S1  or alias of =//site comments:Bacteria monitoring by FRWA,10/30/2007 0:00,Unknown,3/12/2010 0:00,BeaucheneM,,
14412,Quinebaug River,adjacent Rogers Corp,River/Stream,41.8373,-71.9094,24000,GPS-Unspecified,NAD83,CT,KILLINGLY,3700,CT3700-00_04,NULL,Initial Site Number=33 or alias of =//site comments:MBI raft fish community 2008,3/2/1999 0:00,Unknown,3/12/2010 0:00,BeaucheneM,,
16011,Tyler Lake,center deepest area,Lake,41.8374,-73.2606,24000,GPS-Unspecified,NAD83,CT,GOSHEN,6701,CT6701-00-1-L1_01,NULL,Initial Site Number=TL-1 or alias of =//site comments:lat long estimated  waiting for GPS coordinates from EPA,7/13/2006 0:00,Unknown,3/12/2010 0:00,BeaucheneM,,
16316,Jim Brook,Bahre Corner Road,River/Stream,41.8377,-72.8817,24000,Unknown,NAD83,CT,CANTON,4312,CT4312-01_01,105001412,Initial Site Number= or alias of =//site comments:,4/11/2008 0:00,BeaucheneM,10/5/2021 14:34,BeckerM,,
16514,Black Spruce Bog Outflow,US pond at ski area,River/Stream,41.8378,-73.3139,24000,Unknown,NAD83,CT,CORNWALL,6010,Needs,NULL,Initial Site Number=4134 or alias of =4134//site comments:Stream Survey Site,1/12/2009 0:00,BeaucheneM,12/21/2021 14:17,BeckerM,,
18219,Halls Pond NLA2012,Site B NLA2012,Lake,41.837876,-72.109748,0,Interpolation-Satellite,WGS84,CT,EASTFORD,3200,NULL,NULL,Lake added for NLA 2012 in place of Peat Swamp Reservoir due to low water and access issues. Location of NLA2012 PHAB assessment for Site B. WT,7/23/2012 15:13,TokarzW,8/10/2012 11:24,TokarzW,,
16497,Beaver Dam Brook,800 M US of confluence with natchaug river,River/Stream,41.838138,-72.090128,24000,Unknown,NAD83,CT,EASTFORD,3200,Needs,107002063,Initial Site Number=6077 or alias of =6077//site comments:Stream Survey Site,1/12/2009 0:00,BeaucheneM,12/21/2021 14:17,BeckerM,,
18218,Halls Pond NLA2012,Site A NLA2012,Lake,41.838152,-72.107071,0,Interpolation-Satellite,WGS84,CT,EASTFORD,3200,NULL,NULL,Lake added for NLA 2012 in place of Peat Swamp Reservoir due to low water and access issues. Location of NLA2012 PHAB assessment for Site A. WT,7/23/2012 15:07,TokarzW,8/10/2012 11:22,TokarzW,,
15699,Nepaug River,adjacent to Winchester Road DS confluence with Bakerville BK,River/Stream,41.8382,-73.0271,24000,Interpolation-Map,NAD83,CT,NEW HARTFORD,4310,CT4310-00_02,105001416,Initial Site Number=17225 or alias of =//site comments:site was sampled in 2005 for fish community data  park at the bridge crossing for Bakerville Brook and walk downstream  very nice large cobble stream.,7/1/2005 0:00,BeaucheneM,10/5/2021 14:34,BeckerM,,
19536,Tyler Lake Trib,us of the lake  end of Park Rd,River/Stream,41.838374,-73.267672,0,Interpolation-Satellite,WGS84,CT,GOSHEN,6701,NULL,NULL,,2/15/2017 10:37,HagstromN,2/15/2017 10:38,HagstromN,,
15782,Anchor Glass Site,old  cooling h20 outlet east corner of the south wetland,Land Runoff,41.8384,-71.8844,24000,Interpolation-Map,NAD83,CT,KILLINGLY,3400,INTO_CT****,NULL,Initial Site Number=AG-1 or alias of =//site comments:raining heavily,11/23/2005 0:00,GatterEvartsR,3/12/2010 0:00,BeaucheneM,,
18221,Halls Pond NLA2012,Site D NLA2012,Lake,41.838435,-72.113166,0,Interpolation-Satellite,WGS84,CT,EASTFORD,3200,NULL,NULL,Lake added for NLA 2012 in place of Peat Swamp Reservoir due to low water and access issues. Location of NLA2012 PHAB assessment for Site D. WT,7/23/2012 15:17,TokarzW,8/10/2012 11:44,TokarzW,,
15701,Bakersville Brook,at Mouth downstream of Winchester Rd,River/Stream,41.8385,-73.0278,24000,Interpolation-Map,NAD83,CT,NEW HARTFORD,4310,CT4310-01_01,105000236,Initial Site Number=17227 or alias of =//site comments:site was sampled in 2005 for fish community data  fish community site from mouth up to large pool upstream of winchester road.,7/1/2005 0:00,BeaucheneM,10/5/2021 14:34,BeckerM,,
20817,Fox Brook,Boulder pile upstream large boulders and swamp- about Rt 4,River/Stream,41.838534,-73.215472,24000,Interpolation-Digital Map Source,WGS84,CT,GOSHEN,6705,NULL,NULL,IFD electrofishing location. Hiked in on trail above Rt 4 and swamp.,1/26/2023 18:25,BeckerM,1/26/2023 18:25,BeckerM,,
17472,Skungamaug River,400 meters below metcalf brook confluence,River/Stream,41.8387,-72.3584,24000,Interpolation-Map,NAD83,CT,TOLLAND,3106,Needs,NULL,Initial Site Number= or alias of =//site comments:added as DEP Inland fisheries Hobo location 2009,1/1/1901 0:00,BeaucheneM,3/12/2010 0:00,BeaucheneM,,
15778,Anchor Glass  Black Pond,near glass slag heap west corner of south wetland but separate,Wetland Undifferentiated,41.8387,-71.8847,24000,Interpolation-Map,NAD83,CT,KILLINGLY,3400,UNKNOWN,NULL,Initial Site Number=AG-BP or alias of =//site comments:ground seep?,11/23/2005 0:00,GatterEvartsR,3/12/2010 0:00,BeaucheneM,,
18222,Halls Pond NLA2012,Site E NLA2012,Lake,41.838961,-72.111617,0,Interpolation-Satellite,WGS84,CT,EASTFORD,3200,NULL,NULL,Lake added for NLA 2012 in place of Peat Swamp Reservoir due to low water and access issues. Location of NLA2012 PHAB assessment for Site E. WT,7/23/2012 15:23,TokarzW,8/10/2012 11:45,TokarzW,,
15837,Farmington River,at Satan's Kingdom Tubing Shuttle bus pick up,River/Stream,41.8395,-72.9346,24000,Interpolation-Map,NAD83,CT,CANTON,4300,CT4300-00_04,NULL,Initial Site Number= or alias of =//site comments:site sampled by FVHD per FRWA in summer 2004 for e. coli,12/15/2005 0:00,BeaucheneM,3/12/2010 0:00,BeaucheneM,,
20111,Housatonic River,At Housatonic Meadows Camprgound  upper end,River/Stream Perennial,41.8401,-73.37705,0,Interpolation-Satellite,WGS84,CT,SHARON,6000,NULL,NULL,,9/14/2018 9:40,HumphreysM,9/14/2018 9:40,HumphreysM,,
15594,Barrows Brook,upstream Confluence with Tankerhoosen,River/Stream,41.8402,-72.4365,24000,Interpolation-Map,NAD83,CT,VERNON,4503,CT4503-00-trib_01,106003491,Initial Site Number=47-002 or alias of =//site comments:site sampled by Jane Seymour RBV,11/12/2004 0:00,BeaucheneM,10/5/2021 14:34,BeckerM,,
15780,Anchor Glass Fire Pond,near oulet of fire pond,Wetland Undifferentiated,41.8403,-71.8833,24000,Interpolation-Map,NAD83,CT,KILLINGLY,3400,UNKNOWN,NULL,Initial Site Number=AG-FP or alias of =//site comments:receiving run off from rubble pile and historic indutrial waste,11/23/2005 0:00,GatterEvartsR,3/12/2010 0:00,BeaucheneM,,
15156,Mount Hope River,adjacent Church Farm 396 Mansfield Road,River/Stream,41.840312,-72.166185,24000,Interpolation-Map,NAD83,CT,ASHFORD,3206,CT3206-00_01,107002085,Initial Site Number=18-002 or alias of =//site comments:Trinity College as of 2010 no longer has access to property- Now used by eastern Conn. for research,9/22/2003 0:00,BeaucheneM,10/5/2021 14:34,BeckerM,,
18780,Tankerhoosen River,above Reservoir Road,River/Stream,41.840492,-72.439497,0,Interpolation-Satellite,WGS84,CT,VERNON,4503,NULL,NULL,Trout  Population monitoring site,9/19/2014 7:28,HagstromN,9/19/2014 7:28,HagstromN,,
19185,Bloody Brook,AT Rte 4,River/Stream,41.840636,-73.348374,0,Interpolation-Satellite,WGS84,CT,CORNWALL,6010,9/1/6010,103005905,,10/27/2016 12:17,HagstromN,12/27/2021 17:18,BeckerM,,
18227,Halls Pond NLA2012,Site J NLA2012,Lake,41.84067,-72.108133,0,Interpolation-Satellite,WGS84,CT,EASTFORD,3200,NULL,NULL,Lake added for NLA 2012 in place of Peat Swamp Reservoir due to low water and access issues. Location of NLA2012 PHAB assessment for Site J. Littoral site for bacteria sample and final collection for benthic composite. Sample collected 10 M from shore. WT,7/23/2012 15:33,TokarzW,8/10/2012 11:50,TokarzW,,
18781,Tankerhoosen River,above trib. above station 18780,River/Stream,41.840686,-72.43737,0,Interpolation-Satellite,WGS84,CT,VERNON,4503,NULL,NULL,IFD trout monitoring site,9/19/2014 7:33,HagstromN,9/19/2014 7:33,HagstromN,,
15779,Anchor Glass East Discharge,northeast side of fire pond,Land Runoff,41.8407,-71.8829,24000,Interpolation-Map,NAD83,CT,KILLINGLY,3400,INTO_CT****,NULL,Initial Site Number=AG-ED or alias of =//site comments:drainds south and central portion of rubble heap,11/23/2005 0:00,GatterEvartsR,3/12/2010 0:00,BeaucheneM,,
19391,Fischer Brook,downstream of Rt 44,River/Stream,41.840884,-72.219995,0,Interpolation-Satellite,WGS84,CT,WILLINGTON,3207,NULL,NULL,IFD,12/16/2016 11:25,HagstromN,12/16/2016 11:25,HagstromN,,
15781,Anchor Glass- North discharge,North end of fire pond,Land Runoff,41.8409,-71.883,24000,Interpolation-Map,NAD83,CT,KILLINGLY,3400,INTO_CT****,NULL,Initial Site Number=AG-ND or alias of =//site comments:draining north portion of rubble pile,11/23/2005 0:00,GatterEvartsR,3/12/2010 0:00,BeaucheneM,,
18223,Halls Pond NLA2012,Site F NLA2012,Lake,41.840915,-72.112485,0,Interpolation-Satellite,WGS84,CT,EASTFORD,3200,NULL,NULL,Lake added for NLA 2012 in place of Peat Swamp Reservoir due to low water and access issues. Location of NLA2012 PHAB assessment for Site F. WT,7/23/2012 15:24,TokarzW,8/10/2012 11:46,TokarzW,,
