"staSeq","locationName","locationDescription","locationType","ylat","xlong","sourceMapScale","horizCollectMethod","horizRefDatum","stateCd","munName","subBasin","adbSegID","hydroID","stationsCommentTxt","createDate","createUser","lastUpdateDate","lastUpdateUser","Year"
16131,"Chatfield Hollow Brook","at Mouth US River Road","River/Stream",41.3314,-72.595,24000,"Interpolation-Map","NAD83","CT","KILLINGWORTH",5105,"CT5105-00_01","104001320","Initial Site Number= or alias of =//site comments:",2007-05-16 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",2007
16131,"Chatfield Hollow Brook","at Mouth US River Road","River/Stream",41.3314,-72.595,24000,"Interpolation-Map","NAD83","CT","KILLINGWORTH",5105,"CT5105-00_01","104001320","Initial Site Number= or alias of =//site comments:",2007-05-16 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",2009
16131,"Chatfield Hollow Brook","at Mouth US River Road","River/Stream",41.3314,-72.595,24000,"Interpolation-Map","NAD83","CT","KILLINGWORTH",5105,"CT5105-00_01","104001320","Initial Site Number= or alias of =//site comments:",2007-05-16 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",2010
16131,"Chatfield Hollow Brook","at Mouth US River Road","River/Stream",41.3314,-72.595,24000,"Interpolation-Map","NAD83","CT","KILLINGWORTH",5105,"CT5105-00_01","104001320","Initial Site Number= or alias of =//site comments:",2007-05-16 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",2016
16131,"Chatfield Hollow Brook","at Mouth US River Road","River/Stream",41.3314,-72.595,24000,"Interpolation-Map","NAD83","CT","KILLINGWORTH",5105,"CT5105-00_01","104001320","Initial Site Number= or alias of =//site comments:",2007-05-16 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",2008
16131,"Chatfield Hollow Brook","at Mouth US River Road","River/Stream",41.3314,-72.595,24000,"Interpolation-Map","NAD83","CT","KILLINGWORTH",5105,"CT5105-00_01","104001320","Initial Site Number= or alias of =//site comments:",2007-05-16 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",2011
16131,"Chatfield Hollow Brook","at Mouth US River Road","River/Stream",41.3314,-72.595,24000,"Interpolation-Map","NAD83","CT","KILLINGWORTH",5105,"CT5105-00_01","104001320","Initial Site Number= or alias of =//site comments:",2007-05-16 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",2013
16132,"Meetinghouse Brook","DS Route 5","River/Stream",41.4941,-72.8096,24000,"Interpolation-Map","NAD83","CT","WALLINGFORD",5200,"CT5200-10_01","104000289","Initial Site Number= or alias of =//site comments:park at Yankee Silversmith",2007-05-16 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",2007
16133,"Wharton Brook","US Northfield Road and Park Lane At House #25","River/Stream",41.4324,-72.8321,24000,"Interpolation-Map","NAD83","CT","WALLINGFORD",5207,"CT5207-00_01","104000497","Initial Site Number= or alias of =//site comments:",2007-05-16 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",2007
16134,"Mill River","at Mansion Road behind Arby's","River/Stream",41.4787,-72.905,24000,"Interpolation-Map","NAD83","CT","CHESHIRE",5302,"CT5302-00_03",NA,"Initial Site Number= or alias of =//site comments:behind Arby's Resteraunt",2007-05-16 00:00:00,"Unknown",2010-03-12 00:00:00,"BeaucheneM",2007
16135,"Sargent River","at Hilldale Road","River/Stream",41.4272,-72.9899,24000,"Interpolation-Map","NAD83","CT","BETHANY",5303,"CT5303-00_01","104000529","Initial Site Number= or alias of =//site comments:on Water company property",2007-05-16 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",2007
16135,"Sargent River","at Hilldale Road","River/Stream",41.4272,-72.9899,24000,"Interpolation-Map","NAD83","CT","BETHANY",5303,"CT5303-00_01","104000529","Initial Site Number= or alias of =//site comments:on Water company property",2007-05-16 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",2013
16136,"Wintergreen Brook","at  Wilmot and Wayfarer","River/Stream",41.3458,-72.9585,24000,"Interpolation-Map","NAD83","CT","NEW HAVEN",5304,"CT5304-00_03","104001217","Initial Site Number= or alias of =//site comments:only potential site",2007-05-16 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",2007
16136,"Wintergreen Brook","at  Wilmot and Wayfarer","River/Stream",41.3458,-72.9585,24000,"Interpolation-Map","NAD83","CT","NEW HAVEN",5304,"CT5304-00_03","104001217","Initial Site Number= or alias of =//site comments:only potential site",2007-05-16 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",2013
16137,"Indian River","US Old Tavern Road","River/Stream",41.2651,-73.0129,24000,"Interpolation-Map","NAD83","CT","ORANGE",5306,"CT5306-00_02","104002255","Initial Site Number= or alias of =//site comments:same road as Silver Brook",2007-05-16 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",2007
16137,"Indian River","US Old Tavern Road","River/Stream",41.2651,-73.0129,24000,"Interpolation-Map","NAD83","CT","ORANGE",5306,"CT5306-00_02","104002255","Initial Site Number= or alias of =//site comments:same road as Silver Brook",2007-05-16 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",2013
16138,"Wepawaug River","at Route 243","River/Stream",41.3297,-73.0296,24000,"Interpolation-Map","NAD83","CT","WOODBRIDGE",5307,"CT5307-00_04","104001314","Initial Site Number= or alias of =//site comments:",2007-05-16 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",2007
16138,"Wepawaug River","at Route 243","River/Stream",41.3297,-73.0296,24000,"Interpolation-Map","NAD83","CT","WOODBRIDGE",5307,"CT5307-00_04","104001314","Initial Site Number= or alias of =//site comments:",2007-05-16 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",2013
16139,"Brown Brook","at Route 63","River/Stream",41.9267,-73.2799,24000,"Interpolation-Map","NAD83","CT","CANAAN",6201,"CT6201-00_01","103004094","Initial Site Number= or alias of =//site comments:Hollenbeck Club Property Call Nick Boyden before sampling: 824-5295 *US property owner rumored to not be friendly - Ned Rozbiecki; RMN site",2007-05-16 00:00:00,"Unknown",2021-11-17 18:20:50,"BeckerM",2011
16139,"Brown Brook","at Route 63","River/Stream",41.9267,-73.2799,24000,"Interpolation-Map","NAD83","CT","CANAAN",6201,"CT6201-00_01","103004094","Initial Site Number= or alias of =//site comments:Hollenbeck Club Property Call Nick Boyden before sampling: 824-5295 *US property owner rumored to not be friendly - Ned Rozbiecki; RMN site",2007-05-16 00:00:00,"Unknown",2021-11-17 18:20:50,"BeckerM",2016
16139,"Brown Brook","at Route 63","River/Stream",41.9267,-73.2799,24000,"Interpolation-Map","NAD83","CT","CANAAN",6201,"CT6201-00_01","103004094","Initial Site Number= or alias of =//site comments:Hollenbeck Club Property Call Nick Boyden before sampling: 824-5295 *US property owner rumored to not be friendly - Ned Rozbiecki; RMN site",2007-05-16 00:00:00,"Unknown",2021-11-17 18:20:50,"BeckerM",2013
16139,"Brown Brook","at Route 63","River/Stream",41.9267,-73.2799,24000,"Interpolation-Map","NAD83","CT","CANAAN",6201,"CT6201-00_01","103004094","Initial Site Number= or alias of =//site comments:Hollenbeck Club Property Call Nick Boyden before sampling: 824-5295 *US property owner rumored to not be friendly - Ned Rozbiecki; RMN site",2007-05-16 00:00:00,"Unknown",2021-11-17 18:20:50,"BeckerM",2012
16139,"Brown Brook","at Route 63","River/Stream",41.9267,-73.2799,24000,"Interpolation-Map","NAD83","CT","CANAAN",6201,"CT6201-00_01","103004094","Initial Site Number= or alias of =//site comments:Hollenbeck Club Property Call Nick Boyden before sampling: 824-5295 *US property owner rumored to not be friendly - Ned Rozbiecki; RMN site",2007-05-16 00:00:00,"Unknown",2021-11-17 18:20:50,"BeckerM",2021
16139,"Brown Brook","at Route 63","River/Stream",41.9267,-73.2799,24000,"Interpolation-Map","NAD83","CT","CANAAN",6201,"CT6201-00_01","103004094","Initial Site Number= or alias of =//site comments:Hollenbeck Club Property Call Nick Boyden before sampling: 824-5295 *US property owner rumored to not be friendly - Ned Rozbiecki; RMN site",2007-05-16 00:00:00,"Unknown",2021-11-17 18:20:50,"BeckerM",2015
16139,"Brown Brook","at Route 63","River/Stream",41.9267,-73.2799,24000,"Interpolation-Map","NAD83","CT","CANAAN",6201,"CT6201-00_01","103004094","Initial Site Number= or alias of =//site comments:Hollenbeck Club Property Call Nick Boyden before sampling: 824-5295 *US property owner rumored to not be friendly - Ned Rozbiecki; RMN site",2007-05-16 00:00:00,"Unknown",2021-11-17 18:20:50,"BeckerM",2009
16139,"Brown Brook","at Route 63","River/Stream",41.9267,-73.2799,24000,"Interpolation-Map","NAD83","CT","CANAAN",6201,"CT6201-00_01","103004094","Initial Site Number= or alias of =//site comments:Hollenbeck Club Property Call Nick Boyden before sampling: 824-5295 *US property owner rumored to not be friendly - Ned Rozbiecki; RMN site",2007-05-16 00:00:00,"Unknown",2021-11-17 18:20:50,"BeckerM",2007
16139,"Brown Brook","at Route 63","River/Stream",41.9267,-73.2799,24000,"Interpolation-Map","NAD83","CT","CANAAN",6201,"CT6201-00_01","103004094","Initial Site Number= or alias of =//site comments:Hollenbeck Club Property Call Nick Boyden before sampling: 824-5295 *US property owner rumored to not be friendly - Ned Rozbiecki; RMN site",2007-05-16 00:00:00,"Unknown",2021-11-17 18:20:50,"BeckerM",2010
16139,"Brown Brook","at Route 63","River/Stream",41.9267,-73.2799,24000,"Interpolation-Map","NAD83","CT","CANAAN",6201,"CT6201-00_01","103004094","Initial Site Number= or alias of =//site comments:Hollenbeck Club Property Call Nick Boyden before sampling: 824-5295 *US property owner rumored to not be friendly - Ned Rozbiecki; RMN site",2007-05-16 00:00:00,"Unknown",2021-11-17 18:20:50,"BeckerM",2008
16139,"Brown Brook","at Route 63","River/Stream",41.9267,-73.2799,24000,"Interpolation-Map","NAD83","CT","CANAAN",6201,"CT6201-00_01","103004094","Initial Site Number= or alias of =//site comments:Hollenbeck Club Property Call Nick Boyden before sampling: 824-5295 *US property owner rumored to not be friendly - Ned Rozbiecki; RMN site",2007-05-16 00:00:00,"Unknown",2021-11-17 18:20:50,"BeckerM",2014
16139,"Brown Brook","at Route 63","River/Stream",41.9267,-73.2799,24000,"Interpolation-Map","NAD83","CT","CANAAN",6201,"CT6201-00_01","103004094","Initial Site Number= or alias of =//site comments:Hollenbeck Club Property Call Nick Boyden before sampling: 824-5295 *US property owner rumored to not be friendly - Ned Rozbiecki; RMN site",2007-05-16 00:00:00,"Unknown",2021-11-17 18:20:50,"BeckerM",2017
16139,"Brown Brook","at Route 63","River/Stream",41.9267,-73.2799,24000,"Interpolation-Map","NAD83","CT","CANAAN",6201,"CT6201-00_01","103004094","Initial Site Number= or alias of =//site comments:Hollenbeck Club Property Call Nick Boyden before sampling: 824-5295 *US property owner rumored to not be friendly - Ned Rozbiecki; RMN site",2007-05-16 00:00:00,"Unknown",2021-11-17 18:20:50,"BeckerM",2018
16139,"Brown Brook","at Route 63","River/Stream",41.9267,-73.2799,24000,"Interpolation-Map","NAD83","CT","CANAAN",6201,"CT6201-00_01","103004094","Initial Site Number= or alias of =//site comments:Hollenbeck Club Property Call Nick Boyden before sampling: 824-5295 *US property owner rumored to not be friendly - Ned Rozbiecki; RMN site",2007-05-16 00:00:00,"Unknown",2021-11-17 18:20:50,"BeckerM",2019
16140,"Bruce Brook","behind  McDonalds off Barnum Avenue","River/Stream",41.1899,-73.1551,24000,"Interpolation-Map","NAD83","CT","BRIDGEPORT",7102,"CT7102-00_02",NA,"Initial Site Number= or alias of =//site comments:sewage fungus from channel on west side",2007-05-16 00:00:00,"Unknown",2010-03-12 00:00:00,"BeaucheneM",2008
16140,"Bruce Brook","behind  McDonalds off Barnum Avenue","River/Stream",41.1899,-73.1551,24000,"Interpolation-Map","NAD83","CT","BRIDGEPORT",7102,"CT7102-00_02",NA,"Initial Site Number= or alias of =//site comments:sewage fungus from channel on west side",2007-05-16 00:00:00,"Unknown",2010-03-12 00:00:00,"BeaucheneM",2007
16141,"Pequonnock River","at Park Road trail head (upstream of Belden Brook and No Name Trib)","River/Stream",41.2534,-73.2059,24000,"Interpolation-Map","NAD83","CT","TRUMBULL",7105,"CT7105-00_03","102002384","Initial Site Number= or alias of =//site comments:added for rotating basin 2007.  Park at cul-de-sac follow town blazed trail to river (cross No Name Tributary)",2007-05-16 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",2016
16141,"Pequonnock River","at Park Road trail head (upstream of Belden Brook and No Name Trib)","River/Stream",41.2534,-73.2059,24000,"Interpolation-Map","NAD83","CT","TRUMBULL",7105,"CT7105-00_03","102002384","Initial Site Number= or alias of =//site comments:added for rotating basin 2007.  Park at cul-de-sac follow town blazed trail to river (cross No Name Tributary)",2007-05-16 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",2013
16141,"Pequonnock River","at Park Road trail head (upstream of Belden Brook and No Name Trib)","River/Stream",41.2534,-73.2059,24000,"Interpolation-Map","NAD83","CT","TRUMBULL",7105,"CT7105-00_03","102002384","Initial Site Number= or alias of =//site comments:added for rotating basin 2007.  Park at cul-de-sac follow town blazed trail to river (cross No Name Tributary)",2007-05-16 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",2007
16141,"Pequonnock River","at Park Road trail head (upstream of Belden Brook and No Name Trib)","River/Stream",41.2534,-73.2059,24000,"Interpolation-Map","NAD83","CT","TRUMBULL",7105,"CT7105-00_03","102002384","Initial Site Number= or alias of =//site comments:added for rotating basin 2007.  Park at cul-de-sac follow town blazed trail to river (cross No Name Tributary)",2007-05-16 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",2011
16141,"Pequonnock River","at Park Road trail head (upstream of Belden Brook and No Name Trib)","River/Stream",41.2534,-73.2059,24000,"Interpolation-Map","NAD83","CT","TRUMBULL",7105,"CT7105-00_03","102002384","Initial Site Number= or alias of =//site comments:added for rotating basin 2007.  Park at cul-de-sac follow town blazed trail to river (cross No Name Tributary)",2007-05-16 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",2014
16142,"Saugatuck River","at George Hull Hill Road off of West Redding Road","River/Stream",41.328478,-73.449142,24000,"Interpolation-Map","NAD83","CT","REDDING",7200,"CT7200-00_04","102002872","",2003-09-22 00:00:00,"BeaucheneM",2021-10-05 14:34:45,"BeckerM",2013
16143,"Little River","at Newtown Turnpyke","River/Stream",41.2931,-73.3678,24000,"Interpolation-Map","NAD83","CT","REDDING",7201,"CT7201-00_01","102002649","Initial Site Number=309 or alias of =//site comments:wild trout stream",2007-05-16 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",2011
16143,"Little River","at Newtown Turnpyke","River/Stream",41.2931,-73.3678,24000,"Interpolation-Map","NAD83","CT","REDDING",7201,"CT7201-00_01","102002649","Initial Site Number=309 or alias of =//site comments:wild trout stream",2007-05-16 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",2010
16143,"Little River","at Newtown Turnpyke","River/Stream",41.2931,-73.3678,24000,"Interpolation-Map","NAD83","CT","REDDING",7201,"CT7201-00_01","102002649","Initial Site Number=309 or alias of =//site comments:wild trout stream",2007-05-16 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",2012
16143,"Little River","at Newtown Turnpyke","River/Stream",41.2931,-73.3678,24000,"Interpolation-Map","NAD83","CT","REDDING",7201,"CT7201-00_01","102002649","Initial Site Number=309 or alias of =//site comments:wild trout stream",2007-05-16 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",2013
16143,"Little River","at Newtown Turnpyke","River/Stream",41.2931,-73.3678,24000,"Interpolation-Map","NAD83","CT","REDDING",7201,"CT7201-00_01","102002649","Initial Site Number=309 or alias of =//site comments:wild trout stream",2007-05-16 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",2007
16143,"Little River","at Newtown Turnpyke","River/Stream",41.2931,-73.3678,24000,"Interpolation-Map","NAD83","CT","REDDING",7201,"CT7201-00_01","102002649","Initial Site Number=309 or alias of =//site comments:wild trout stream",2007-05-16 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",2009
16143,"Little River","at Newtown Turnpyke","River/Stream",41.2931,-73.3678,24000,"Interpolation-Map","NAD83","CT","REDDING",7201,"CT7201-00_01","102002649","Initial Site Number=309 or alias of =//site comments:wild trout stream",2007-05-16 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",2008
16143,"Little River","at Newtown Turnpyke","River/Stream",41.2931,-73.3678,24000,"Interpolation-Map","NAD83","CT","REDDING",7201,"CT7201-00_01","102002649","Initial Site Number=309 or alias of =//site comments:wild trout stream",2007-05-16 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",2014
16144,"Aspetuck River","at Stepney Road","River/Stream",41.3076,-73.332,24000,"Interpolation-Map","NAD83","CT","REDDING",7202,"CT7202-00_02",NA,"Initial Site Number= or alias of =//site comments:",2007-05-16 00:00:00,"Unknown",2010-03-12 00:00:00,"BeaucheneM",2013
16145,"Horseneck Brook","at Bridge Street, Idlewild, and Prospect Streets","River/Stream",41.022,-73.6328,24000,"Interpolation-Map","NAD83","CT","GREENWICH",7409,"CT7409-00_01",NA,"Initial Site Number= or alias of =//site comments:",2007-05-16 00:00:00,"Unknown",2010-03-12 00:00:00,"BeaucheneM",2007
16146,"East Branch Byram River","under  Route 15 adjacent to Riverville Road","River/Stream",41.0612,-73.6748,24000,"Interpolation-Map","NAD83","CT","GREENWICH",7410,"CT7410-00_01","102000254","Initial Site Number=312 or alias of =//site comments:",2007-05-16 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",2007
16146,"East Branch Byram River","under  Route 15 adjacent to Riverville Road","River/Stream",41.0612,-73.6748,24000,"Interpolation-Map","NAD83","CT","GREENWICH",7410,"CT7410-00_01","102000254","Initial Site Number=312 or alias of =//site comments:",2007-05-16 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",2013
16191,"Hall Meadow Brook","adjacent to Rte 272 across from South Norfolk lumber company","River/Stream",41.9173,-73.1949,24000,"Interpolation-Map","NAD83","CT","NORFOLK",6901,"CT6901-00_03","103004719","Initial Site Number=19240 or alias of =//site comments:",2007-08-24 00:00:00,"HagstromN",2021-10-05 14:34:45,"BeckerM",2015
